Country,Points,Price,Province,Region,Variety
US,87,24.0,California,Russian River Valley,Chardonnay
US,86,16.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,86,36.0,California,Paso Robles,Red Blend
US,86,40.0,California,Napa Valley,Petite Sirah
US,86,36.0,California,Carmel Valley,Syrah
US,85,43.0,California,Carneros,Pinot Noir
US,85,41.0,California,Paso Robles,Syrah
US,85,55.0,California,Paso Robles,Petite Sirah
US,85,30.0,California,Arroyo Seco,Roussanne
US,85,30.0,California,Clarksburg,Teroldego
US,85,20.0,California,Russian River Valley,Sauvignon Blanc
US,85,20.0,California,Napa Valley,Bordeaux-style Red Blend
US,85,30.0,California,Napa Valley,Bordeaux-style Red Blend
US,85,28.0,California,Rutherford,Cabernet Sauvignon
US,85,20.0,California,Yolo County,Syrah
US,84,20.0,California,Paso Robles,Red Blend
US,84,40.0,California,Clarksburg,Red Blend
US,84,44.0,California,Paso Robles,Bordeaux-style Red Blend
US,89,30.0,Washington,Walla Walla Valley (WA),Syrah
US,88,45.0,California,Sonoma Coast,Chardonnay
US,88,15.0,Washington,Columbia Valley (WA),Merlot
US,88,22.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,88,50.0,California,Livermore Valley,Syrah
US,88,19.0,Washington,Columbia Valley (WA),Viognier
US,90,120.0,California,Napa Valley,Cabernet Sauvignon
US,90,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,90,18.0,California,Mendocino County,Zinfandel
US,90,29.0,Washington,Red Mountain,Syrah
US,90,22.0,Washington,Columbia Valley (WA),Merlot
US,90,34.0,California,Dry Creek Valley,Zinfandel
US,90,27.0,Washington,Columbia Valley (WA),Syrah
US,90,34.0,California,Anderson Valley,Pinot Noir
US,89,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,89,30.0,Washington,Washington,Syrah
US,90,42.0,California,Edna Valley,Chardonnay
US,90,40.0,California,Russian River Valley,Pinot Noir
US,90,35.0,California,Sonoma Valley,Chardonnay
US,90,25.0,California,Napa Valley,Sauvignon Blanc
US,90,25.0,California,Paso Robles,Red Blend
US,89,42.0,California,Napa Valley,Chardonnay
US,89,38.0,California,Central Coast,Syrah
US,89,12.0,California,Red Hills Lake County,Cabernet Sauvignon
US,89,13.0,California,Central Coast,Cabernet Sauvignon
US,89,35.0,California,Mt. Harlan,Pinot Noir
US,89,11.0,California,California,Malbec
US,89,39.0,Washington,Wahluke Slope,Cabernet Franc
US,89,46.0,California,Sonoma Coast,Pinot Noir
US,89,25.0,Washington,Wahluke Slope,Merlot
US,88,14.0,California,Russian River Valley,Sauvignon Blanc
US,88,49.0,California,Alexander Valley,Cabernet Sauvignon
US,88,20.0,Washington,Walla Walla Valley (WA),Red Blend
US,87,18.0,New York,Finger Lakes,Gewürztraminer
US,87,42.0,California,Sonoma County,Viognier
US,87,28.0,California,Alexander Valley,Sangiovese
US,87,44.0,California,Santa Lucia Highlands,Pinot Noir
US,87,45.0,California,Rutherford,Rhône-style White Blend
US,86,25.0,California,Sierra Foothills,Barbera
US,86,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,86,40.0,California,Edna Valley,Pinot Noir
US,86,40.0,California,Dry Creek Valley,Zinfandel
US,86,32.0,California,Dry Creek Valley,Cabernet Sauvignon
US,86,32.0,Washington,Wahluke Slope,Primitivo
US,86,15.0,New York,Finger Lakes,Riesling
US,86,35.0,California,Dry Creek Valley,Syrah
US,86,19.0,Virginia,Monticello,Merlot
US,86,35.0,New York,North Fork of Long Island,Syrah
US,86,25.0,California,Alexander Valley,Cabernet Sauvignon
US,88,45.0,New York,North Fork of Long Island,Merlot
US,88,65.0,California,Anderson Valley,Pinot Noir
US,88,35.0,California,Sonoma Coast,Syrah
US,88,14.0,California,Central Coast,Syrah
US,88,17.0,Oregon,Willamette Valley,Pinot Gris
US,88,35.0,Oregon,Willamette Valley,Pinot Noir
US,88,35.0,Oregon,Willamette Valley,Pinot Noir
US,88,22.0,California,Napa Valley,Sauvignon Blanc
US,88,42.0,New York,North Fork of Long Island,Chardonnay
US,88,10.0,California,California,Pinot Noir
US,92,42.0,California,Russian River Valley,Chardonnay
US,92,60.0,California,Russian River Valley,Chardonnay
US,92,17.0,California,Edna Valley,Viognier
US,92,36.0,California,Russian River Valley,Chardonnay
US,92,36.0,California,Russian River Valley,Zinfandel
US,92,28.0,California,Bennett Valley,Merlot
US,92,30.0,California,Edna Valley,Syrah
US,92,35.0,California,Arroyo Seco,Merlot
US,91,35.0,California,Anderson Valley,Syrah
US,90,32.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,90,16.0,California,California,Syrah
US,90,30.0,California,Shenandoah Valley (CA),Cabernet Sauvignon
US,90,30.0,Washington,Wahluke Slope,Cabernet Sauvignon
US,90,15.0,California,Paso Robles,Cabernet Sauvignon
US,90,37.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,90,45.0,California,Diamond Mountain District,Zinfandel
US,90,30.0,Washington,Walla Walla Valley (WA),Merlot
US,90,40.0,Washington,Red Mountain,Red Blend
US,90,25.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,90,20.0,Washington,Columbia Valley (WA),Syrah
US,90,90.0,California,St. Helena,Cabernet Sauvignon
US,90,75.0,Washington,Columbia Valley (WA),Merlot
US,90,24.0,California,Alexander Valley,Cabernet Sauvignon
US,86,50.0,California,Napa Valley,Bordeaux-style Red Blend
US,86,50.0,California,Sta. Rita Hills,Pinot Noir
US,86,32.0,California,St. Helena,Sauvignon Blanc
US,86,27.0,California,Russian River Valley,Syrah
US,86,40.0,California,Sonoma Coast,Pinot Noir
US,86,36.0,California,Carmel Valley,Syrah
US,86,33.0,Washington,Columbia Valley (WA),Red Blend
US,86,18.0,Washington,Columbia Valley (WA),Merlot
US,86,19.0,California,Paso Robles,Cabernet Sauvignon
US,86,22.0,California,Sonoma Valley,Marsanne
US,86,27.0,Washington,Columbia Valley (WA),Syrah
US,84,28.0,California,Russian River Valley,Chardonnay
US,84,24.0,California,Sonoma Coast,Chardonnay
US,84,20.0,California,Sonoma County,Cabernet Sauvignon
US,84,42.0,California,Mount Veeder,Mourvèdre
US,84,55.0,California,Oak Knoll District,Cabernet Sauvignon
US,84,25.0,California,Trinity County,Pinot Noir
US,84,25.0,California,Paso Robles,Petite Sirah
US,84,40.0,California,Oakville,Merlot
US,84,41.0,California,Monterey,Chardonnay
US,84,20.0,California,Carneros,Sauvignon Blanc
US,84,40.0,California,Santa Ynez Valley,Grenache
US,84,75.0,California,Oakville,Cabernet Sauvignon
US,84,26.0,California,Paso Robles,White Blend
US,84,25.0,California,Shenandoah Valley (CA),Aglianico
US,84,25.0,California,Paso Robles,Bordeaux-style Red Blend
US,84,28.0,California,Paso Robles,Zinfandel
US,84,28.0,California,Carneros,Pinot Noir
US,88,24.0,California,Sonoma Valley,Bordeaux-style Red Blend
US,88,18.0,California,Central Coast,Meritage
US,88,20.0,Washington,Horse Heaven Hills,Red Blend
US,88,15.0,Washington,Columbia Valley (WA),Red Blend
US,88,40.0,California,Anderson Valley,Pinot Noir
US,88,48.0,California,Santa Barbara County,Pinot Noir
US,88,30.0,Washington,Yakima Valley,Red Blend
US,88,27.0,Washington,Washington,Cabernet Sauvignon
US,88,45.0,California,Green Valley,Pinot Noir
US,88,54.0,California,Sta. Rita Hills,Pinot Noir
US,88,20.0,Washington,Columbia Valley (WA),Red Blend
US,88,28.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,88,22.0,Washington,Columbia Valley (WA),Syrah
US,88,19.0,Washington,Columbia Valley (WA),White Blend
US,89,15.0,California,Mendocino,Pinot Gris
US,89,24.0,California,Napa Valley,Chardonnay
US,89,34.0,California,Sonoma Coast,Pinot Noir
US,89,25.0,California,Carneros,Chardonnay
US,89,49.0,California,Oakville,Cabernet Sauvignon
US,89,75.0,California,Napa Valley,Red Blend
US,89,32.0,California,Santa Ynez Valley,Syrah
US,89,44.0,California,Napa Valley,Syrah
US,89,28.0,California,Russian River Valley,Pinot Noir
US,86,35.0,New York,Finger Lakes,Lemberger
US,86,35.0,Missouri,Missouri,Norton
US,86,15.0,Pennsylvania,Pennsylvania,Rosé
US,86,25.0,California,Santa Barbara County,Syrah
US,86,64.0,California,Napa Valley,Cabernet Sauvignon
US,86,35.0,Washington,Columbia Valley (WA),Cabernet Franc
US,86,30.0,California,Sierra Foothills,Syrah
US,86,25.0,California,Napa Valley,Merlot
US,86,38.0,California,Alexander Valley,Zinfandel
US,89,21.0,California,Sonoma County,Zinfandel
US,89,19.0,Washington,Columbia Valley (WA),Viognier
US,89,17.0,Washington,Columbia Valley (WA),Chardonnay
US,89,35.0,California,Mendocino County,Red Blend
US,89,19.0,California,Napa Valley,Pinot Gris
US,89,39.0,California,Napa Valley,Petite Sirah
US,89,25.0,California,Mendocino-Solano,Zinfandel
US,89,12.0,Washington,Horse Heaven Hills,White Blend
US,89,17.0,Washington,Washington,White Blend
US,88,35.0,California,Napa Valley,Merlot
US,88,26.0,California,Edna Valley,Pinot Noir
US,88,13.0,California,North Coast,Red Blend
US,88,20.0,California,Napa Valley,Albariño
US,88,60.0,California,Napa Valley,Cabernet Sauvignon
US,88,38.0,California,Los Carneros,Pinot Noir
US,88,39.0,California,Sonoma Coast,Pinot Noir
US,88,20.0,California,California,Red Blend
US,88,24.0,Oregon,Oregon,White Blend
US,88,13.0,New York,New York,Riesling
US,88,12.0,California,California,Sauvignon Blanc
US,88,17.0,Oregon,Willamette Valley,Rosé
US,88,20.0,California,Napa Valley,Syrah
US,88,40.0,Oregon,Willamette Valley,Pinot Noir
US,88,24.0,California,Fair Play,Charbono
US,88,20.0,California,Sonoma Valley,Fumé Blanc
US,91,18.0,California,Mendocino County,Sauvignon Blanc
US,91,38.0,California,Russian River Valley,Syrah
US,91,35.0,California,El Dorado,Syrah
US,91,45.0,California,Oakville,Cabernet Sauvignon
US,91,65.0,California,Knights Valley,Chardonnay
US,91,25.0,California,Santa Barbara County,Syrah
US,91,17.0,California,Edna Valley,Albariño
US,91,20.0,California,Edna Valley,Riesling
US,91,35.0,California,Russian River Valley,Pinot Noir
US,90,35.0,California,Sierra Foothills,Syrah
US,90,42.0,Washington,Columbia Valley (WA),Petit Verdot
US,90,30.0,California,Alexander Valley,Merlot
US,90,45.0,Washington,Columbia Valley (WA),Red Blend
US,90,22.0,Washington,Columbia Valley (WA),Sangiovese
US,90,22.0,California,Lodi,Petite Sirah
US,90,35.0,California,Santa Maria Valley,Chardonnay
US,90,50.0,Washington,Walla Walla Valley (WA),Bordeaux-style Red Blend
US,90,50.0,Washington,Columbia Valley (WA),Red Blend
US,90,15.0,Washington,Horse Heaven Hills,Sauvignon Blanc
US,90,27.0,Washington,Columbia Valley (WA),Merlot
US,90,45.0,Washington,Horse Heaven Hills,Red Blend
US,90,28.0,California,Russian River Valley,Sauvignon Blanc
US,90,18.0,California,Santa Lucia Highlands,Riesling
US,90,45.0,California,California,Sauvignon Blanc-Semillon
US,86,48.0,California,Russian River Valley,Pinot Noir
US,86,22.0,Washington,Columbia Valley (WA),Red Blend
US,86,15.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,86,15.0,California,Dry Creek Valley,Merlot
US,86,22.0,California,Paso Robles,Sangiovese
US,86,16.0,Washington,Columbia Valley (WA),Syrah
US,86,11.0,California,Sonoma County,Cabernet Sauvignon
US,86,12.0,California,Lodi,Viognier
US,86,23.0,Washington,Columbia Valley (WA),Red Blend
US,86,44.0,California,Chalone,Pinot Noir
US,84,24.0,California,Napa Valley,Merlot
US,84,34.0,California,Sonoma Valley,Cabernet Sauvignon
US,84,25.0,California,High Valley,Rhône-style Red Blend
US,84,15.0,Oregon,Oregon,Pinot Noir
US,84,37.0,California,Napa Valley,Cabernet Sauvignon
US,84,28.0,Oregon,Willamette Valley,Pinot Noir
US,84,20.0,California,Lake County,Primitivo
US,84,28.0,California,Dry Creek Valley,Zinfandel
US,84,38.0,California,Russian River Valley,Chardonnay
US,84,28.0,California,Sonoma Mountain,Syrah
US,84,15.0,Oregon,Oregon,Riesling
US,84,30.0,California,North Coast,Cabernet Merlot
US,84,23.0,California,Paso Robles,Syrah
US,84,25.0,California,Central Coast,Cabernet Sauvignon
US,83,40.0,California,Alexander Valley,Cabernet Sauvignon
US,83,40.0,California,Yountville,Chardonnay
US,83,20.0,California,Paso Robles,Zinfandel
US,83,25.0,California,Paso Robles,Barbera
US,88,30.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,88,40.0,California,Russian River Valley,Pinot Noir
US,88,36.0,California,Carneros,Pinot Noir
US,88,22.0,Washington,Walla Walla Valley (WA),Syrah
US,88,20.0,Washington,Columbia Valley (WA),Red Blend
US,88,25.0,Washington,Washington,Merlot
US,88,32.0,California,Santa Maria Valley,Chardonnay
US,88,36.0,California,Russian River Valley,Zinfandel
US,88,30.0,Washington,Columbia Valley (WA),Red Blend
US,88,22.0,California,Anderson Valley,Pinot Gris
US,88,21.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,88,16.0,Washington,Columbia Valley (WA),White Blend
US,89,80.0,California,Santa Lucia Highlands,Pinot Noir
US,89,37.0,California,Dry Creek Valley,Zinfandel
US,89,20.0,California,Napa Valley,Red Blend
US,89,40.0,California,Napa Valley,Cabernet Sauvignon
US,89,42.0,California,Mendocino County,Barbera
US,88,22.0,California,Napa Valley,Cabernet Sauvignon
US,88,32.0,California,Carneros,Chardonnay
US,88,38.0,California,Santa Lucia Highlands,Pinot Noir
US,86,28.0,Washington,Washington,Cabernet Sauvignon
US,86,32.0,California,Dry Creek Valley,Zinfandel
US,86,16.0,Washington,Columbia Valley (WA),Chardonnay
US,86,18.0,New York,North Fork of Long Island,Merlot
US,86,13.0,New York,Finger Lakes,Chardonnay
US,86,22.0,New York,North Fork of Long Island,Cabernet Sauvignon
US,86,38.0,California,Santa Ynez Valley,Syrah
US,86,17.0,New York,Finger Lakes,Cabernet Franc
US,86,24.0,California,Sonoma County,Zinfandel
US,86,59.0,California,Santa Lucia Highlands,Pinot Noir
US,86,24.0,California,Anderson Valley,Riesling
US,86,38.0,California,Sonoma County,Cabernet Franc
US,86,18.0,New York,Finger Lakes,Red Blend
US,86,28.0,Virginia,Virginia,Bordeaux-style Red Blend
US,86,11.0,Washington,Columbia Valley (WA),Pinot Grigio
US,88,35.0,California,Santa Maria Valley,Chardonnay
US,88,22.0,California,Paso Robles,Viognier
US,88,40.0,California,Russian River Valley,Zinfandel
US,88,65.0,California,Mount Veeder,Cabernet Sauvignon
US,88,85.0,California,Russian River Valley,Pinot Noir
US,88,25.0,California,Calistoga,Sauvignon Blanc
US,88,30.0,California,Alexander Valley,Cabernet Franc
US,88,20.0,Oregon,Columbia Valley (OR),Sauvignon Blanc
US,88,30.0,Oregon,Umpqua Valley,Pinot Noir
US,88,14.0,California,Monterey,Pinot Grigio
US,88,30.0,Washington,Columbia Valley (WA),Meritage
US,88,40.0,California,Napa Valley,Cabernet Sauvignon
US,88,27.0,Washington,Columbia Valley (WA),Red Blend
US,88,48.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,88,22.0,California,Chalk Hill,Chardonnay
US,88,25.0,California,Dry Creek Valley,Zinfandel
US,88,38.0,California,Alexander Valley,Cabernet Sauvignon
US,88,38.0,California,Santa Lucia Highlands,Pinot Noir
US,89,15.0,Washington,Yakima Valley,Roussanne
US,89,45.0,Washington,Columbia Valley (WA),Red Blend
US,89,33.0,California,Marin County,Pinot Noir
US,89,30.0,Washington,Walla Walla Valley (WA),Syrah
US,89,16.0,Washington,Columbia Valley (WA),Rosé
US,89,32.0,Washington,Red Mountain,Cabernet Sauvignon
US,89,28.0,Washington,Walla Walla Valley (WA),Malbec
US,89,16.0,California,Sonoma County,Syrah
US,89,20.0,California,Central Coast,White Blend
US,89,28.0,Washington,Snipes Mountain,Malbec
US,89,36.0,Washington,Horse Heaven Hills,Carmenère
US,91,13.0,California,Edna Valley,Sauvignon Blanc
US,91,33.0,California,Edna Valley,Pinot Noir
US,91,35.0,California,Stags Leap District,Cabernet Sauvignon
US,91,27.0,California,Dry Creek Valley,Petite Sirah
US,91,30.0,California,Napa Valley,Bordeaux-style Red Blend
US,91,35.0,California,Carneros,Cabernet Sauvignon
US,91,50.0,California,Russian River Valley,Pinot Noir
US,90,48.0,California,Sta. Rita Hills,Pinot Noir
US,90,35.0,California,Santa Barbara County,Syrah
US,90,47.0,California,Anderson Valley,Pinot Noir
US,90,45.0,California,Napa Valley,Cabernet Sauvignon
US,90,21.0,California,Paso Robles,Syrah
US,90,47.0,California,Sonoma Coast,Pinot Noir
US,90,20.0,California,Sonoma Coast,Pinot Gris
US,90,32.0,California,Calaveras County,Viognier
US,90,25.0,California,Russian River Valley,Chardonnay
US,90,45.0,Washington,Horse Heaven Hills,Red Blend
US,90,34.0,Washington,Red Mountain,Red Blend
US,90,52.0,California,Napa Valley,Merlot
US,90,65.0,California,Napa Valley,Cabernet Sauvignon
US,89,38.0,Washington,Columbia Valley (WA),Red Blend
US,89,65.0,California,Paso Robles,Syrah
US,89,15.0,California,Sonoma County,Chardonnay
US,86,44.0,California,San Luis Obispo County,Pinot Noir
US,86,50.0,California,Sta. Rita Hills,Pinot Noir
US,86,75.0,California,Diamond Mountain District,Petite Verdot
US,86,13.0,California,Monterey,Chardonnay
US,86,43.0,California,Carneros,Chardonnay
US,86,11.0,Washington,Columbia Valley (WA),Chardonnay
US,86,32.0,California,Sonoma Valley,Rhône-style White Blend
US,86,26.0,California,Alexander Valley,Chardonnay
US,83,20.0,California,Clear Lake,Sauvignon Blanc
US,83,21.0,California,Clarksburg,Petite Sirah
US,83,55.0,California,Santa Cruz Mountains,Syrah
US,83,24.0,California,Dry Creek Valley,Zinfandel
US,83,33.0,California,Carneros,Merlot
US,83,26.0,California,Central Coast,Primitivo
US,83,26.0,California,Carneros,Merlot
US,83,50.0,California,Santa Barbara County,Syrah
US,83,28.0,California,Napa Valley,Cabernet Sauvignon
US,83,35.0,California,High Valley,Cabernet Sauvignon
US,83,28.0,California,Paso Robles,Rhône-style Red Blend
US,83,24.0,California,Paso Robles,Rhône-style White Blend
US,82,24.0,California,Napa Valley,Sauvignon Blanc
US,82,32.0,California,Paso Robles,Merlot
US,82,22.0,California,Santa Ynez Valley,Cabernet Sauvignon
US,82,25.0,California,Sonoma County,Merlot
US,88,17.0,California,Sonoma County,Zinfandel
US,88,24.0,California,Edna Valley,Chardonnay
US,88,40.0,California,Russian River Valley,Chardonnay
US,88,35.0,California,Sta. Rita Hills,Chardonnay
US,88,24.0,Washington,Columbia Valley (WA),Syrah
US,88,45.0,California,Sonoma Valley,Syrah
US,88,28.0,California,Livermore Valley,Cabernet Sauvignon
US,87,55.0,California,Sonoma Valley,Zinfandel
US,87,42.0,California,Santa Barbara County,Bordeaux-style Red Blend
US,87,20.0,Washington,Walla Walla Valley (WA),Sangiovese
US,88,16.0,California,Paso Robles,Sauvignon Blanc
US,88,18.0,California,Carneros,Chardonnay
US,88,16.0,California,Clements Hills,Albariño
US,88,52.0,California,Edna Valley,Pinot Noir
US,88,32.0,California,Carneros,Chardonnay
US,88,20.0,California,Russian River Valley,Zinfandel
US,86,20.0,California,Napa-Sonoma,Cabernet Sauvignon
US,86,52.0,California,Santa Barbara County,Syrah
US,86,32.0,Washington,Wahluke Slope,Cabernet Sauvignon
US,86,28.0,Washington,Wahluke Slope,Red Blend
US,86,22.0,New York,North Fork of Long Island,Merlot
US,86,11.0,Washington,Columbia Valley (WA),Chardonnay
US,86,40.0,California,Napa Valley,Merlot
US,86,25.0,New York,North Fork of Long Island,Merlot
US,86,38.0,California,Fiddletown,Syrah
US,85,10.0,Washington,Columbia Valley (WA),Shiraz
US,85,12.0,California,California,Pinot Grigio
US,85,16.0,New York,Finger Lakes,Lemberger
US,85,15.0,New York,New York,Merlot
US,85,28.0,Washington,Columbia Valley (WA),Syrah
US,89,45.0,California,Sonoma Coast,Pinot Noir
US,89,50.0,Washington,Washington,Syrah
US,89,34.0,Washington,Yakima Valley,Syrah
US,89,36.0,California,Sonoma Coast,Pinot Noir
US,89,45.0,California,Dry Creek Valley,Cabernet Sauvignon
US,89,26.0,California,Green Valley,Chardonnay
US,89,26.0,California,Arroyo Grande Valley,Chardonnay
US,89,35.0,California,Sonoma Coast,Pinot Noir
US,89,25.0,California,Edna Valley,Viognier
